#,Levels,,,,,,,Code,URL,Skill,Category,Subcategory,Overall description,Guidance notes,Level 1 description,Level 2 description,Level 3 description,Level 4 description,Level 5 description,Level 6 description,Level 7 description
29,,,,4,5,6,,PEDP,https://sfia-online.org/en/skillcode/9/PEDP,Information and data compliance,Strategy and architecture,Security and privacy,Implementing and promoting compliance with information and data management legislation.,"Includes legislation regulating the holding, use and disclosure of personal data.
Activities may include, but are not limited to:

providing expert advice on policies, procedures and governance
designing privacy-friendly products, services and systems that respect customer privacy and embed data protection
performing impact assessments, identify risks whilst enabling prudent use of data and addressing issues with products and services
responding to incidents
following legislative developments
creating risk models and frameworks
working with subject matter experts in areas such as, but not limited to, legal, public relations, learning and development, procurement, security, data management and architecture.
",,,,"Supports the implementation of policy, standards and guidelines related to information and data legislation and compliance requirements. Monitors the implementation of effective controls for internal delegation, audit and control relating to information management. Reports on the consolidated status of information controls to inform effective decision-making. Identifies risks around the use of information and data that is subject to specific legislation. Recommends remediation actions as required.","Contributes to policies, standards and guidelines for information and data compliance. Provides authoritative advice on implementing compliance controls in products, services and systems. Investigates breaches and recommends control improvements. Maintains an inventory of legislated data, conducts risk assessments and specifies necessary changes. Ensures formal requests and complaints are handled following procedures. Prepares and submits reports to relevant authorities, ensuring all compliance requirements are met.","Develops strategies for compliance with information and data legislation. Ensures that the policy and standards for compliance with information and data legislation are fit for purpose, current and correctly implemented. Acts as the organization's contact for the regulatory authorities. Operates as a focus for information and data legislation for the organization, working with specialists to provide authoritative advice and guidance.",
30,,2,3,4,5,6,,METL,https://sfia-online.org/en/skillcode/9/METL,Methods and tools,Strategy and architecture,Advice and guidance,"Leads the adoption, management and optimization of methods and tools, ensuring effective use and alignment with organizational objectives.","There is a wide range of methods and tools supporting areas such as, but not limited to, planning, development, testing, operation, management and maintenance of systems.
The focus is on ensuring these methods and tools are not just available but are appropriately managed, refined and applied across the organization to enhance efficiency, quality and consistency.
Activities may include, but are not limited to:

assessing, selecting and implementing methods and tools
stewardship of methods and tools to enable effective use by others
measuring, tailoring, improving and automating the use of methods and tools
developing and maintaining documentation and user guides for methods and tools
providing guidance, support and training for the adoption of new methods and tools
evaluating the effectiveness of implemented methods and tools
staying informed about industry developments related to methods and tools
aligning methods and tools with organizational standards and good practices.
",,Provide routine support using agreed guidelines on the use of well-established methods and tools. Assists in configuring and maintaining methods and tools under routine supervision. Supports the creation and updating of documentation related to methods and tools.,Provides support on the use of existing methods and tools. Configures and maintains methods and tools within a known context. Creates and updates the documentation of methods and tools. Identifies and resolves basic issues related to tool usage.,Engages with stakeholders to understand requirements and recommends appropriate solutions. Provides advice and guidance to support the adoption of methods and tools and adherence to policies and standards. Tailors processes to meet specific needs while ensuring they align with established standards and are informed by evaluations of methods and tools. Reviews and improves usage and application of methods and tools.,"Provides authoritative advice and leadership to promote adoption of methods and tools and adherence to policies and standards. Evaluates and selects appropriate methods and tools in line with agreed policies and standards. Contributes to organizational policies, standards and guidelines for methods and tools. Implements methods and tools at program, project and team levels including selection and tailoring in line with agreed standards. Manages reviews of the benefits and value of methods and tools. Identifies and recommends improvements that support broader organizational goals.","Develops organizational policies, standards and guidelines for methods and tools. Sets direction and leads in the introduction and use of techniques, methodologies and tools, to meet business requirements. Leads the development of organizational capabilities for methods and tools to ensure consistent adoption and adherence to policies and standards. Secures organizational commitment and resources to methods and tools. Drives continuous improvement and innovation in methods and tools.",
31,,,,,5,6,7,POMG,https://sfia-online.org/en/skillcode/9/POMG,Portfolio management,Change and transformation,Change implementation,"Developing and applying a management framework to define and deliver a portfolio of programs, projects and/or ongoing services.","Activities include, but are not limited to:

alignment of investment with specific business strategies and objectives
ensuring governance frameworks guide strategic investment appraisal and decision-making processes
assessment of cost, risk, inter-dependencies and impact on existing business activities
identifying issues with portfolio structure, cost, risk, inter-dependencies, impact on current business activities and the strategic benefits to be realized
implementing portfolio management practices that support iterative/agile working
measurement and objective evaluation of potential changes and the benefits to be realized
prioritization of resource utilization and changes to be implemented
regular review of portfolios
management of the service pipeline (proposed or in development), service catalogue (live or available for deployment) and retired services.
",,,,,"Ensures program/project leads and/or service owners adhere to the agreed portfolio management and governance frameworks. Explains what information is needed and ensures they provide this information to agreed targets of timelines and accuracy. Produces reports as appropriate for portfolio governance, including making recommendations for changes to the portfolio.","Engages and influences senior managers to ensure the portfolio will deliver the agreed business objectives. Leads the definition, planning, scheduling and monitoring of portfolio activities, ensuring alignment with governance standards. Ensures each portfolio component contributes to the overall objectives. Identifies and addresses portfolio-related issues, recommending and monitoring corrective actions. Collects and summarizes portfolio measures, reporting on status and ensuring compliance with governance frameworks.","authorizes the structure of portfolios and aligns the portfolio with strategies, objectives, governance frameworks and emerging opportunities. Leads the definition, implementation and review of the organization’s portfolio management framework. Sets parameters for the prioritization of resources and the changes to be implemented. Recommends and implements corrective action by engaging and influencing senior management. Leads the on-going monitoring and review of portfolios for impact on current business activities and the strategic benefits to be realized. Implements portfolio governance arrangements and effective reporting."
32,,,,,,6,7,PGMG,https://sfia-online.org/en/skillcode/9/PGMG,Program management,Change and transformation,Change implementation,"Identifying, planning and coordinating a set of related projects and activities in support of specific business strategies and objectives.","Activities may include, but are not limited to:

managing interdependencies in support of specific business strategies and objectives
maintaining a strategic view over the set of projects
providing the framework for implementing business initiatives, or large-scale change
implementing program management practices to support iterative/agile working
ensuring program activities adhere to organizational governance standards and practices
conceiving, maintaining and communicating a vision of the program's outcomes and associated benefits
agreeing business requirements and translating requirements into operational plans
determining, monitoring and reviewing program scope, costs, schedule and expected benefits
scheduling program resources, inter-dependencies and program risk.
",,,,,,"Plans, directs and co-ordinates activities to manage and implement a program from initiation to final transition into operational, business-as-usual management. Plans, schedules, monitors and reports on program-related activities. Establishes and maintains appropriate and effective governance and risk management frameworks. Ensures comprehensive reporting and communication policies are in place and followed. Maintains an awareness of current technical developments that may provide opportunities to the programs. Ensures programs are managed to realize agreed business benefits within agreed timescales.","Sets organizational strategy governing program management, including the application of appropriate methodologies. Plans, directs and co-ordinates activities to manage and implement complex programs from initiation to full integration with operational, business-as-usual management. Aligns program objectives with business goals and authorizes related projects and activities. Plans, schedules, monitors and reports on program activities, supported by comprehensive reporting and communication strategies. Ensures governance and risk management frameworks are in place to support strategic decision-making and program execution."
33,,,,4,5,6,7,PRMG,https://sfia-online.org/en/skillcode/9/PRMG,Project management,Change and transformation,Change implementation,"Delivering agreed project outcomes by aligning appropriate management techniques, collaboration, leadership and governance to specific project and organizational contexts.","This skill is applicable to all project management techniques and lifecycles - which can be on a continuum from predictive (plan-driven) approaches to adaptive (iterative/agile) approaches.
Activities may include, but are not limited to:

selecting techniques and lifecycle models based on the context of the project
ensuring project activities align with governance frameworks and organizational standards
establishing team structures and a collaborative working environment
communicating with stakeholders and maintaining awareness of business needs and priorities
using visual techniques for project tracking and reporting 
timeboxing and incremental deliveries 
defining deliverables, milestones and dependencies
applying change control and risk management processes
acquiring the necessary resources and skills
agreeing constraints of cost, timescales, quality and scope
reviewing experiences and learning from current and previous projects
ensuring projects are formally closed and reviewed.

An understanding of project size and complexity is helpful when applying the project management skill. Typical factors that influence project complexity include the complexity of resourcing, scale of organizational impact, use of new technologies, number of interdependences, stability of requirements, business implications and risks.",,,,"Defines, documents and executes small projects or sub-projects. Works independently or with a small team, actively participating in all project phases. Applies appropriate project management methods and tools. Identifies, assesses and manages risks effectively. Prepares realistic project plans ((including scope, schedule, quality, risk and communication plans), ensuring stakeholder involvement and alignment with organizational governance standards. Tracks activities against the project schedule, managing stakeholder involvement as appropriate. Monitors costs, times, quality and resources used. Takes action where these exceed agreed tolerances.","Takes full responsibility for the definition, approach, facilitation and satisfactory completion of medium-scale projects. Provides effective leadership to the project team, adopting suitable project management methods and tools. Manages change control processes and assesses risks, ensuring projects align with governance frameworks and business priorities. Communicates regularly with stakeholders, ensuring project deliverables meet agreed standards, budgets and timelines. Ensures project and product quality reviews occur on schedule and according to procedure. Proactively monitors performance metrics, implementing preventive and corrective actions as needed.","Takes full responsibility for the definition, documentation and successful completion of complex projects. Adopts and adapts project management methods and tools suited to the project's needs. Ensures effective monitoring and control of resources, budgets and timelines. Integrates robust risk management within governance frameworks to align decisions with the organization’s risk appetite and standards. Manages expectations of key stakeholders, ensuring all activities align with organizational goals, deliver agreed outcomes and provide business value.","Sets organizational strategy governing the direction and conduct of project management, ensuring projects align with strategic objectives and governance frameworks. authorizes the management of large-scale projects. Leads project planning, scheduling, controlling and reporting activities for strategic, high impact, high risk projects. Oversees the selection and application of project methodologies. Directs the approach to risk management for projects, ensuring risks and issues are managed in line with organizational policies. Ensures projects deliver their intended benefits and contribute to long-term goals."
34,,2,3,4,5,6,,PROF,https://sfia-online.org/en/skillcode/9/PROF,"Portfolio, program and project support",Change and transformation,Change implementation,"Providing support and guidance on portfolio, program and project management processes, procedures, tools and techniques.","Activities may include, but are not limited to:

support the definition of portfolios, programs and projects
cultivating and applying new or changed working practices across a portfolio
managing the rate at which new projects are started to fit the available capacity
advising on the development, production and maintenance of business cases time, resource, cost and exception plans
advising on the use of software tools
tracking and reporting progress and performance 
facilitating portfolio/program/project meetings and workshops
advising and sharing knowledge on standards and how to comply.
",,"Assists with the compilation of reports for projects, programs, or portfolios. Maintains program and project files from supplied actual and forecast data. Works under supervision to support the administrative needs of project teams, contributing to routine project activities.","Provides foundational support for projects, programs, or portfolios. Assists with planning, scheduling, tracking and reporting using established project management tools and processes. Follows recommended solutions to ensure accurate documentation and communication of project progress. Collaborates closely with project teams and stakeholders, gathering updates and information to maintain project records and ensure alignment with project objectives. Participates in project boards, assurance teams and quality review meetings when necessary.","Supports program or project control boards, project assurance teams and quality review meetings. Takes responsibility for the provision of support services to projects. Uses project control solutions for planning, scheduling and tracking. Sets up and provides guidance on project management software, procedures, processes, tools and techniques. Provides basic guidance on project proposals. May provide views across projects on topics such as risk, quality, finance, or configuration management. Works closely with project boards and review meetings, contributing actively to discussions and decisions.","Takes responsibility for the provision of portfolio, program and project support. Advises on the available standards, procedures, methods, tools and techniques. Evaluates project and/or program performance and recommends changes where necessary. Contributes to reviews and audits of project and program management to ensure conformance to standards.","Leads implementation and delivery of portfolio, program and project office services. Defines the approach/policy and sets standards for the support provided for managing and monitoring portfolios, programs, and projects. Manages resources to ensure delivery of effective services/resources in line with current and planned demand. Reviews and improves the delivery portfolio, program and project office services.",
35,,,3,4,5,6,,DEMG,https://sfia-online.org/en/skillcode/9/DEMG,Delivery management,Change and transformation,Change implementation,Ensuring successful delivery of new or updated products and services through effective leadership and collaboration within defined delivery cycles.,"Activities may include, but are not limited to:

selecting, tailoring and guiding teams in the use of delivery approaches
establishing and managing collaborative delivery teams, ensuring they have the necessary resources and skills
maintaining delivery momentum through effective processes, including change control and risk management
conducting reviews, facilitating continuous improvement and monitoring quality and performance
communicating with technical and non-technical stakeholders, using visual techniques for tracking and reporting progress
managing and prioritizing work items, planning deliveries and coordinating with stakeholders to align deliverables and milestones
ensuring closure and transition of delivered products/services.
",,,"Manages the routine delivery of small products or services, or specific parts of a larger product or service. Follows delivery methodologies, tools, and quality processes. Monitors the team’s adherence to these practices. Coordinates team planning processes based on the established priorities of work items. Tracks and reports on delivery progress, risks and issues. Supports a collaborative and productive working environment, demonstrating appropriate behaviors. Contributes to continuous improvement of delivery processes within the team.","Manages the delivery of products or services for small to medium-sized initiatives. Applies appropriate delivery methodologies and tools. Establishes and leads delivery teams, creating a collaborative and productive working environment. Manages the prioritization of work items, leads iteration planning processes and ensures value is delivered incrementally throughout the delivery cycle. Communicates delivery progress, risks and issues to stakeholders. Ensures the quality of deliverables. Participates in reviews and contributes to the continuous improvement of delivery processes within the scope of the team or initiative.","Leads delivery of products or services for large or complex initiatives. Adapts delivery approaches based on the context and complexity of the initiative. Provides leadership and guidance to multiple delivery teams. Collaborates with stakeholders to align delivery objectives with business goals. Proactively manages risks, dependencies and changes that may impact delivery. Ensures optimal allocation of resources and skills across teams. Monitors key delivery metrics, ensuring transparency and visibility. Drives the continuous improvement of delivery processes and practices across the organization.","Defines and oversees the delivery strategy for multiple products or services. Aligns delivery strategy with organizational goals and customer needs. Ensures effective allocation of resources and budget. Monitors and reports on performance of product and service delivery, ensuring alignment with objectives. Identifies and mitigates systemic risks and issues. Sets the direction and standards for delivery management across the organization. Leads the development of a culture focused on continuous improvement and customer-centricity.",
36,,2,3,4,5,6,,BUSA,https://sfia-online.org/en/skillcode/9/BUSA,Business situation analysis,Change and transformation,Change analysis,Investigating business situations to define recommendations for improvement action.,"Activities may include, but are not limited to:

planning for business situation analysis
establishing the investigative approach 
engaging with relevant stakeholders
reviewing the strategic context, including the organization’s vision, mission, objectives, strategy and tactics and external business environment
defining problems and analyzing root causes
identifying potential changes to address problems or to take advantage of opportunities
gaining agreement to conclusions and recommendations.
",,"Assists in investigating business situations to help identify and analyze problems and opportunities, under routine supervision. Helps collect and organize data and information to support recommendations.","Investigates straightforward business situations to identify and analyze problems and opportunities. Contributes to the recommendation of improvements. Follows agreed standards and techniques to investigate, analyze and document business situations. Engages with stakeholders under direction.",Investigates business situations where there is some complexity and ambiguity. Adopts holistic view to identify and analyze problems and opportunities. Contributes to the selection of the approach and techniques to be used for business situation analysis. Conducts root cause analysis and identifies recommendations for improvements. Engages and collaborates with operational stakeholders.,"Plans, manages and investigates business situation analysis where there is significant ambiguity and complexity. Advises on the approach and techniques to be used for business situation analysis. Ensures holistic view adopted to identify and analyze wide-ranging problems and opportunities. Engages and collaborates with a wide range of stakeholders, including those at the management level. Gains agreement from stakeholders to conclusions and recommendations. Contributes to definition of organizational standards and guidelines for business situation analysis.","Initiates and leads business situation analysis where there is extensive ambiguity, complexity and potentially significant organizational impacts. Establishes and promotes the need for holistic business situation analysis prior to change program initiation. Engages with stakeholders at executive level and advises on recommended change initiatives. Defines organizational policies, standards and techniques for business situation analysis.",
37,,2,3,4,5,6,,FEAS,https://sfia-online.org/en/skillcode/9/FEAS,Feasibility assessment,Change and transformation,Change analysis,"Defining, evaluating and describing business change options for financial, technical and business feasibility and strategic alignment.","Activities may include, but are not limited to:

generating and defining options
ensuring options align with the organization’s vision, mission, objectives, strategy and tactics
engaging with relevant stakeholders and specialists
evaluating options for financial, technical and business feasibility.

Feasibility assessment is multi-dimensional. Options for change must be evaluated from several dimensions including: but not limited to, financial, technical, organizational capability and culture, strategic context, economic and/or commercial environment.
Feasibility assessment typically results in a documented business case used to support organizational decision-making about proposed investments. This skill is focused on the generation, analysis and documentation of investment options.
",,Assists in feasibility assessment tasks under routine supervision. Helps gather information required for feasibility assessments. Supports the identification and documentation of options for business change.,"Supports option identification and feasibility assessment. Selects and employs standard techniques to get the information required for feasibility assessment. Supports identification of tangible costs and benefits, and development of business cases.","Selects relevant feasibility assessment approaches and techniques. Identifies the range of possible options. Undertakes short-listing of options and feasibility assessment. Engages with internal and external stakeholders to get the information required for feasibility assessment. Supports preparation of business cases including cost/benefit, impact and risk analysis for each option.","Manages investigative work to enable feasibility assessments. Collaborates with stakeholders and specialists to get the information required for feasibility assessment. Advises on the selection of feasibility assessment approaches and techniques relevant to the business situation and options. Prepares business cases, including cost/benefit, impact and risk analysis for each option.",Establishes an organizational framework and standards for feasibility assessment and business case development. Directs and leads feasibility assessments for initiatives that will have a significant impact on the organization. Engages with senior stakeholders to clarify the strategic context for investment options. Directs and leads the selection of feasibility assessment approaches and techniques that are relevant to the business situation and options. Presents feasibility assessments and business cases to senior stakeholders and supports decision-making regarding investment options.,
38,,2,3,4,5,6,,REQM,https://sfia-online.org/en/skillcode/9/REQM,Requirements definition and management,Change and transformation,Change analysis,Managing requirements through the entire delivery and operational lifecycle.,"Requirements may be related to software, systems, data, processes, products or services.
Activities may include, but are not limited to:

eliciting and analyzing requirements, both functional and non-functional
ensuring customer requirements, priorities and acceptance criteria are accurately captured and validated
organizing and prioritizing requirements using techniques such as, but not limited to, product roadmaps, epics, user stories and backlogs
specifying and validating requirements, constraints and acceptance criteria to a level that enables effective development and operations of new or changed software, systems, processes, products or services
negotiating trade-offs that are acceptable to key stakeholders and within budgetary, technical, regulatory and other constraints
adopting and adapting requirements management lifecycle models.

The requirements lifecycle approach will be based on the context of the work and may be selected from predictive (plan-driven) or adaptive (iterative/agile) approaches.",,"Uses standard techniques to elicit, specify and document requirements for simple subject areas with clearly-defined boundaries. Assists in the definition and management of requirements. Assists in the creation of a requirements baseline/backlog. Assists in investigating and applying changes to requirements.","Defines and manages scoping, requirements definition and prioritization activities for small-scale changes and assists with more complex change initiatives. Follows agreed standards and applies appropriate techniques to elicit and document detailed requirements. Provides constructive challenge to stakeholders as required. Reviews requirements for errors and omissions. prioritizes requirements and documents traceability to source. Provides input to the requirements baseline/backlog. Investigates, manages and applies requests for changes to requirements, in line with change management policy.","Defines and manages scoping, requirements definition and prioritization activities for initiatives of medium size and complexity. Contributes to selecting the requirements approach. Facilitates input from stakeholders, provides constructive challenge and enables effective prioritization of requirements. Establishes requirements baselines or backlogs, obtains appropriate agreement to requirements and ensures traceability to source.","Plans and drives scoping, requirements definition and prioritization activities for large, complex initiatives. Selects, adopts and adapts appropriate requirements definition and management methods, tools and techniques. Contributes to the development of organizational methods and standards for requirements management. Obtains input and agreement to requirements from a diverse range of stakeholders. Negotiates with stakeholders to manage competing priorities and conflicts. Establishes requirements baselines or backlogs. Ensures changes to requirements are investigated and managed.","Champions the importance and value of requirements management principles and selecting effective requirements management lifecycle models. Develops organizational policies, standards and guidelines for requirements definition and management. Plans and leads scoping, requirements definition and priority setting for complex, strategic programs. Drives adoption of, and adherence to, policies and standards. Develops new methods and organizational capabilities for requirements management.",
39,,2,3,4,5,6,,BSMO,https://sfia-online.org/en/skillcode/9/BSMO,Business modelling,Change and transformation,Change analysis,"Creating abstract or distilled models of business scenarios, representing processes, data and roles to support decision-making and analysis.","Predominantly focused on the representation of processes, roles, data, organization and time. Models may be used to represent a subject at varying levels of detail and decomposition.
Business models are typically created to communicate and provide insights into existing, conceptual or proposed scenarios. As such, they are likely to be working models that allow comparisons of alternative outcomes based on changing inputs and parameters.
Activities may include, but are not limited to:

gathering and analyzing business requirements
creating visual representations of business workflows, processes and structures
developing and testing simulation models
facilitating workshops to validate and refine models
presenting models to stakeholders and explaining their implications.

This skill shouldn't be applied to the creation of all diagrams related to describing and explaining business concepts. Refer to other SFIA skills, including, but not limited to: Business situation analysis, Business process improvement, Data design and modelling, Enterprise and business architecture, organization design. 
",,"Assists in creating models for simple, well-defined business scenarios under guidance. Uses established techniques, as directed, to model simple subject areas with clearly-defined boundaries. Supports more complex modelling activities under the guidance of others by organizing information and helping to apply relevant techniques.","Produces models for straightforward business scenarios with clear boundaries, selecting suitable techniques to meet assigned objectives. Engages with subject matter experts to ensure models are accurate and meet business requirements. Applies established techniques to meet objectives, modelling business processes, roles and data. Collaborates with stakeholders to address issues and ensure models provide clarity and insight. Tests models and makes improvements as needed, ensuring accuracy and relevance to the business context.","Develops models for complex and ambiguous business scenarios. Selects appropriate techniques and approaches to ensure models capture the necessary business elements. Independently plans modelling activities, ensuring alignment with business objectives. Collaborates with operational stakeholders to validate and refine models based on feedback, and to gain agreement on modelling results and their implications. Advises stakeholders interpreting and applying models for decision-making and business improvements.","Manages the development of models that support strategic business objectives. Works on complex and ambiguous scenarios, applying advanced techniques and methods. Creates bespoke models for non-standard contexts and ensures their alignment with overall business strategy. Ensures the quality of business modelling work. Engages and collaborates with a wide range of stakeholders providing guidance on selecting and applying appropriate modelling techniques. Influences decision-making by presenting models that highlight key business insights.","Defines organizational standards for business modelling, ensuring models align with strategic business objectives. Oversees the creation and maintenance of models across multiple functions and departments, ensuring they are used effectively. Leads organization-wide initiatives to improve business modelling, introducing new techniques where necessary. Engages with senior stakeholders to gain agreement on strategic models and the decisions they inform.",
40,,2,3,4,5,6,,BPTS,https://sfia-online.org/en/skillcode/9/BPTS,User acceptance testing,Change and transformation,Change analysis,"Validating systems, products, business processes or services to determine whether the acceptance criteria have been satisfied.","Activities include, but are not limited to:

setting and applying standards for user acceptance testing (UAT)
planning, identifying, designing, managing, executing and reporting on the outcomes of acceptance tests
collaborating with a range of relevant stakeholders
defining clear entry and exit criteria for UAT
requesting and enabling formal acceptance of systems, products or services
creating measurable acceptance criteria related to functional and non-functional requirements, features, business processes, user stories and business rules
devising test cases and scenarios from acceptance criteria
enabling exploratory testing to discover unexpected behaviors
deploying model office testing to simulate real-world usage
ensuring appropriate training for users involved in UAT
providing input on UAT resource requirements, including necessary skills and availability.

The acceptance testing approach will be based on the context of the work and may be selected from predictive (plan-driven) or adaptive (iterative/agile) approaches.",,"Assists in planning and preparing acceptance tests for systems, products, business processes or services. Assists in collecting feedback from acceptance testing.","Follows agreed standards and techniques to devise test cases and scenarios based on pre-defined acceptance criteria. analyzes and reports on test activities, results, issues and risks.","Develops acceptance criteria related to functional and non-functional requirements, business processes, features, user stories and business rules. Designs and specifies test cases and scenarios to test that systems, products and services fulfil the acceptance criteria and deliver the predicted business benefits. Collaborates with project colleagues and stakeholders involved in the analysis, development and operation of products, systems or services to ensure accuracy and comprehensive test coverage. analyzes and reports on test activities, results, issues and risks including the work of others.","Plans and manages user acceptance testing activity. Specifies the testing environment. Manages the creation of test cases and scenarios, ensuring they reflect realistic operational conditions and coverage needs. Ensures entry and exit criteria are set and met before user acceptance testing starts or ends. Specifies required user resources. Ensures users receive appropriate training and support. Ensures tests and results are documented, analyzed and reported, highlighting issues and risks to stakeholders. Provides authoritative advice on acceptance testing planning and execution.","Leads the organization's approach to user acceptance testing. Engages senior stakeholders to secure organizational commitment and resources for effective acceptance testing. Integrates entry and exit criteria into user acceptance testing planning and execution. Provides input on required resources, including skills and availability, for user acceptance testing activities. Reports on any significant risks and issues, recommending actions as needed. Develops organizational policies, standards and guidelines for acceptance testing. Develops acceptance testing capabilities and methods for the organization.",
41,,2,3,4,5,6,,VURE,https://sfia-online.org/en/skillcode/9/VURE,Vulnerability research,Strategy and architecture,Security and privacy,"Conducting applied research to discover, evaluate and mitigate new or unknown security vulnerabilities and weaknesses.","A security vulnerability is a weakness, flaw or error found within a security system that has the potential to be leveraged by an external agent to compromise a secure system.
Activities may include, but are not limited to:

researching new threats, attack vectors, risks and potential solutions
researching new or emerging cryptographic vulnerabilities 
reverse engineering hardware or software 
applying tools such as disassemblers, debuggers and fuzzers 
analyzing embedded devices
developing techniques and tools to analyze and expose vulnerabilities
designing new vulnerability discovery techniques
sharing mitigation techniques with relevant stakeholders.
",,Assists with vulnerability research tasks under routine supervision. Helps document and report findings from vulnerability research activities.,Applies standard techniques and tools for vulnerability research. Uses available resources to update knowledge of relevant specialism. Participates in research communities. analyzes and reports on activities and results.,"Designs and executes complex vulnerability research activities. Specifies requirements for environment, data, resources and tools to perform assessments. Reviews test results and modifies tests if necessary. Creates reports to communicate methodology, findings and conclusions. Advises on deception methods by exploiting identified patterns. Makes an active contribution to research communities.","Plans and manages vulnerability research activities. Maintains a strong external network for vulnerability research. Gathers information on new and emerging threats and vulnerabilities. Assesses and documents the impacts and threats to the organization. Creates reports and shares knowledge and insights with stakeholders. Provides expert advice and guidance to support the adoption of tools and techniques for vulnerability research. Contributes to the development of organizational policies, standards and guidelines for vulnerability research and assessment.",Plans and leads the organization’s approach to vulnerability research. Identifies new and emerging threats and vulnerabilities. Maintains a strong external network. Takes a leading part in external-facing professional activities to facilitate information gathering and set the scope of research work. Engages with and influences relevant stakeholders to communicate results of research and the required response. Develops organizational policies and guidelines for monitoring emerging threats and vulnerabilities.,
42,,2,3,4,5,6,7,BPRE,https://sfia-online.org/en/skillcode/9/BPRE,Business process improvement,Change and transformation,Change planning,Creating new and potentially disruptive approaches to performing business activities.,"Activities may include, but are not limited to:

analyzing and designing business processes to improve business performance, create business opportunities, deliver new or improved products/services, or improve product/service value chains. Including the adoption and exploitation of data, information, new or existing technologies and cloud-based services
using process mapping, value stream mapping, process mining and analytics, root cause analysis and visual modelling 
identifying and implementing improvements to business models, business operations and services with improved processes
exploiting technologies, such as robotic process automation, artificial intelligence and machine learning
assessing the costs and potential benefits of new approaches to the organization and all stakeholders
developing enterprise business process management capabilities to increase organizational agility and responsiveness to change.
",,Assists in gathering data and documenting current business processes under routine supervision. Participates in process mapping exercises and helps identify areas for potential improvement. Assists in creating process documentation. Supports the implementation of minor process changes and improvements.,"Applies standard techniques to analyze existing business processes and identifies opportunities for improvement. Collaborates with stakeholders to ensure process changes align with business objectives. Proposes and implements process improvements that enhance efficiency, effectiveness and quality. Develops and maintains process documentation. Supports the adoption of new technologies and tools to enable process automation and optimization.","analyzes and designs business processes to identify alternative solutions to improve efficiency, effectiveness and exploit new technologies and automation. Develops graphical models of business processes to facilitate understanding and decision-making. Recommends implementation approaches for process improvement initiatives.","Manages the execution of business process improvements. Assesses the feasibility of business process changes and recommends alternative approaches. Selects, tailors and implements methods and tools for improving business processes at program, project or team level. Contributes to the definition of organizational policies, standards and guidelines for business process improvement.","Plans and leads strategic, large and complex business process improvement activities aligned with automation, or exploiting existing or new technologies. Develops organizational policies, standards and guidelines for business process improvement. Leads the introduction of techniques, methodologies and tools to meet business requirements, ensuring consistency across all user groups. Leads the development of organizational capabilities for business process improvement and ensures adoption and adherence to policies and standards.","Directs the identification, evaluation and adoption of new or existing technologies to improve business processes. Aligns business strategies, enterprise transformation and technology strategies. Embeds strategic business process improvement into the governance and leadership of the organization. Directs the creation and review of a cross-functional, enterprise-wide approach and culture for embracing business process management."
43,,,,4,5,6,,OCEN,https://sfia-online.org/en/skillcode/9/OCEN,Organizational change enablement,Change and transformation,Change planning,Facilitates cultural and behavioral change by enabling individuals and teams to embed new ways of working and adapt to changes.,"Organizational change enablement is focused on the human and cultural aspects of change and supporting individuals and teams adapting to new work practices.
The key elements are: stakeholder engagement for commitment, ongoing support for embedding changes and tailored communication addressing behavioral impacts and emotional readiness.
Activities may include, but are not limited to:

facilitating engagement sessions with leaders and managers to secure commitment to change initiatives
defining communication strategies that address behavioral impacts and emotional readiness
supporting individuals and teams in adopting new ways of working, providing resources for skill and behavior development
addressing and resolving issues during the implementation of change initiatives to ensure minimal disruption
creating and managing networks of change agents to support and drive change
advising leaders on monitoring and supporting behavioral change and addressing challenges
establishing feedback processes to analyze the impact and effectiveness of change initiatives.
",,,,"Supports teams in adopting new practices, providing ongoing resources and guidance. Facilitates a safe environment for exploring challenges related to change. Assists with engagement sessions to secure leadership commitment, focusing on the behavioral aspects of change. Addresses issues that arise during implementation, ensuring minimal disruption.","Develops and implements cultural change plans across teams, ensuring alignment with long-term success. Coordinates cross-functional teams to support the adoption of new behaviors. Communicates how changes align with business goals and long-term success, focusing on emotional and behavioral impacts. Supports leaders and employees in exploring challenges associated with adopting new practices. Enables employees to develop the necessary skills and behaviors for sustained change.","Champions new ways of working that align with strategic opportunities. Influences and engages with senior executives to gain their support for change initiatives. Guides the development of strategies and roadmaps to drive long-term behavioral change. Reviews progress, addresses challenges and ensures the sustainability of change initiatives. Provides guidance to change leaders, focusing on the human aspects of organizational change.",
